City,Building ID,Class_x,Year,Gross Rental Income,Lost Rent,Effective Gross Income,Operating Expenses,Net Operating Income,Class_y,Studio Units,1-Bedroom Units,Studio Rent,1-Bedroom Rent,Initial Equity Investment,Equity Reversion,Rent CAGR,Vacancy Rate,Operating Expense Ratio
Springfield,629432,B,4,2532051.08174758,296487.838218135,2235563.24352944,1131908.3388354515,1103654.9046939884,B,22,60,1932.06276257369,2704.88786760316,33828448.55670881,35763806.58183316,0.010000000000000009,0.11709394030609546,0.506319086302577
Springfield,629432,B,5,2557371.59256505,299452.716600317,2257918.87596473,1143227.4222238038,1114691.4537409262,B,22,60,1932.06276257369,2704.88786760316,33828448.55670881,35763806.58183316,0.010000000000000009,0.11709394030609546,0.506319086302577
Springfield,195220,B,1,1541962.52784076,137356.03670983,1404606.49113093,746083.6608637657,658522.8302671642,B,19,35,1889.65996058916,2645.52394482483,29295052.540153183,30805090.794696175,0.009999999999999787,0.0890787125042347,0.531169167716896
Springfield,195220,B,2,1557382.15311916,138729.597076928,1418652.55604224,753544.4974724038,665108.0585698362,B,19,35,1889.65996058916,2645.52394482483,29295052.540153183,30805090.794696175,0.009999999999999787,0.0890787125042347,0.531169167716896
Springfield,195220,B,3,1572955.97465036,140116.893047698,1432839.08160266,761079.9424471266,671759.1391555334,B,19,35,1889.65996058916,2645.52394482483,29295052.540153183,30805090.794696175,0.009999999999999787,0.0890787125042347,0.531169167716896
Springfield,195220,B,4,1588685.53439686,141518.061978174,1447167.47241868,768690.7418715945,678476.7305470856,B,19,35,1889.65996058916,2645.52394482483,29295052.540153183,30805090.794696175,0.009999999999999787,0.0890787125042347,0.531169167716896
Springfield,195220,B,5,1604572.38974083,142933.242597956,1461639.14714287,776377.649290312,685261.4978525579,B,19,35,1889.65996058916,2645.52394482483,29295052.540153183,30805090.794696175,0.009999999999999787,0.0890787125042347,0.531169167716896
Springfield,665006,B,1,1794178.35757969,218042.885354681,1576135.47222501,775667.7419672535,800467.7302577564,B,41,26,1931.71657792818,2704.40320909945,29584111.57235658,30934177.511150036,0.010000000000000009,0.12152798769059708,0.492132659683278
Springfield,665006,B,2,1812120.14115549,220223.314208227,1591896.82694726,783424.419386926,808472.407560334,B,41,26,1931.71657792818,2704.40320909945,29584111.57235658,30934177.511150036,0.010000000000000009,0.12152798769059708,0.492132659683278
Springfield,665006,B,3,1830241.34256705,222425.54735031,1607815.79521674,791258.663580799,816557.1316359411,B,41,26,1931.71657792818,2704.40320909945,29584111.57235658,30934177.511150036,0.010000000000000009,0.12152798769059708,0.492132659683278
Springfield,665006,B,4,1848543.75599272,224649.802823813,1623893.9531689,799171.2502166033,824722.7029522967,B,41,26,1931.71657792818,2704.40320909945,29584111.57235658,30934177.511150036,0.010000000000000009,0.12152798769059708,0.492132659683278
Springfield,665006,B,5,1867029.19355264,226896.300852051,1640132.89270059,807162.9627187698,832969.9299818202,B,41,26,1931.71657792818,2704.40320909945,29584111.57235658,30934177.511150036,0.010000000000000009,0.12152798769059708,0.492132659683278
Springfield,453618,A,1,1376264.49374278,205144.682046111,1171119.81169667,702425.48563536,468694.32606131,A,11,26,2419.59299181221,3387.4301885371,29856295.317940477,31464825.224526763,0.010000000000000453,0.1490590529500732,0.599789601900522
Springfield,453618,A,2,1390027.13868021,207196.128866572,1182831.00981364,709449.7404917156,473381.2693219244,A,11,26,2419.59299181221,3387.4301885371,29856295.317940477,31464825.224526763,0.010000000000000453,0.1490590529500732,0.599789601900522
Springfield,453618,A,3,1403927.41006701,209268.090155238,1194659.31991178,716544.237896635,478115.0820151451,A,11,26,2419.59299181221,3387.4301885371,29856295.317940477,31464825.224526763,0.010000000000000453,0.1490590529500732,0.599789601900522
Springfield,453618,A,4,1417966.68416768,211360.77105679,1206605.91311089,723709.6802755966,482896.2328352934,A,11,26,2419.59299181221,3387.4301885371,29856295.317940477,31464825.224526763,0.010000000000000453,0.1490590529500732,0.599789601900522
Springfield,453618,A,5,1432146.35100936,213474.378767358,1218671.972242,730946.7770783532,487725.19516364683,A,11,26,2419.59299181221,3387.4301885371,29856295.317940477,31464825.224526763,0.010000000000000453,0.1490590529500732,0.599789601900522
Springfield,962775,A,1,2103454.01645797,311554.608078447,1791899.40837952,921186.7657046611,870712.6426748589,A,16,43,2300.3652848403,3220.51139877642,27833176.717614125,29187475.46754049,0.010000000000000009,0.14811572092413877,0.5140839722346491
Springfield,962775,A,2,2124488.55662255,314670.154159232,1809818.40246332,930398.6333617101,879419.7691016098,A,16,43,2300.3652848403,3220.51139877642,27833176.717614125,29187475.46754049,0.010000000000000009,0.14811572092413877,0.5140839722346491
Springfield,962775,A,3,2145733.44218877,317816.855700824,1827916.58648795,939702.6196953256,888213.9667926244,A,16,43,2300.3652848403,3220.51139877642,27833176.717614125,29187475.46754049,0.010000000000000009,0.14811572092413877,0.5140839722346491
Springfield,962775,A,4,2167190.77661066,320995.024257832,1846195.75235283,949099.6458922791,897096.1064605509,A,16,43,2300.3652848403,3220.51139877642,27833176.717614125,29187475.46754049,0.010000000000000009,0.14811572092413877,0.5140839722346491
Springfield,962775,A,5,2188862.68437677,324204.974500411,1864657.70987636,958590.6423512028,906067.0675251571,A,16,43,2300.3652848403,3220.51139877642,27833176.717614125,29187475.46754049,0.010000000000000009,0.14811572092413877,0.5140839722346491
Springfield,638857,A,1,2334633.11229206,250681.930145726,2083951.18214633,1134028.9482775428,949922.2338687871,A,14,46,2481.54029792948,3474.15641710128,30734498.83072475,31975970.241035096,0.010000000000000231,0.10737529971020394,0.544172511329929
Springfield,638857,A,2,2357979.44341498,253188.749447183,2104790.69396779,1145369.2377603163,959421.4562074735,A,14,46,2481.54029792948,3474.15641710128,30734498.83072475,31975970.241035096,0.010000000000000231,0.10737529971020394,0.544172511329929
Springfield,638857,A,3,2381559.23784913,255720.636941655,2125838.60090747,1156822.930137921,969015.6707695492,A,14,46,2481.54029792948,3474.15641710128,30734498.83072475,31975970.241035096,0.010000000000000231,0.10737529971020394,0.544172511329929
Springfield,638857,A,4,2405374.83022762,258277.843311072,2147096.98691655,1168391.1594393027,978705.8274772472,A,14,46,2481.54029792948,3474.15641710128,30734498.83072475,31975970.241035096,0.010000000000000231,0.10737529971020394,0.544172511329929
Springfield,638857,A,5,2429428.5785299,260860.621744183,2168567.95678571,1180075.071033693,988492.8857520171,A,14,46,2481.54029792948,3474.15641710128,30734498.83072475,31975970.241035096,0.010000000000000231,0.10737529971020394,0.544172511329929
Springfield,445986,B,1,3457621.57157882,437550.575627119,3020070.9959517,1638892.3093827316,1381178.6865689685,B,39,75,2000.93840947848,2801.31377326988,30577866.860319734,32313478.41352061,0.009999999999999787,0.12654669302844626,0.542666815309842
Springfield,445986,B,2,3492197.78729461,441926.08138339,3050271.70591122,1655281.2324765606,1394990.4734346594,B,39,75,2000.93840947848,2801.31377326988,30577866.860319734,32313478.41352061,0.009999999999999787,0.12654669302844626,0.542666815309842
Springfield,445986,B,3,3527119.76516755,446345.342197224,3080774.42297033,1671834.0448013248,1408940.378169005,B,39,75,2000.93840947848,2801.31377326988,30577866.860319734,32313478.41352061,0.009999999999999787,0.12654669302844626,0.542666815309842
Springfield,445986,B,4,3562390.96281923,450808.795619196,3111582.16720003,1688552.3852493363,1423029.7819506936,B,39,75,2000.93840947848,2801.31377326988,30577866.860319734,32313478.41352061,0.009999999999999787,0.12654669302844626,0.542666815309842
Springfield,445986,B,5,3598014.87244742,455316.883575388,3142697.98887203,1705437.9091018296,1437260.0797702002,B,39,75,2000.93840947848,2801.31377326988,30577866.860319734,32313478.41352061,0.009999999999999787,0.12654669302844626,0.542666815309842
Springfield,759310,C,1,1567898.22977038,115611.173713011,1452287.05605737,655335.5829435395,796951.4731138306,C,24,79,970.714604860318,1359.00044680444,28770575.007307045,30278025.362512786,0.010000000000000231,0.0737364017114442,0.45124383654745703
Springfield,759310,C,2,1583577.21206809,116767.285450141,1466809.92661794,661888.9387729731,804920.9878449668,C,24,79,970.714604860318,1359.00044680444,28770575.007307045,30278025.362512786,0.010000000000000231,0.0737364017114442,0.45124383654745703
Springfield,759310,C,3,1599412.98418877,117934.958304643,1481478.02588412,668507.8281607032,812970.1977234168,C,24,79,970.714604860318,1359.00044680444,28770575.007307045,30278025.362512786,0.010000000000000231,0.0737364017114442,0.45124383654745703
Springfield,759310,C,4,1615407.11403065,119114.307887689,1496292.80614296,675192.9064423096,821099.8997006504,C,24,79,970.714604860318,1359.00044680444,28770575.007307045,30278025.362512786,0.010000000000000231,0.0737364017114442,0.45124383654745703
Springfield,759310,C,5,1631561.18517096,120305.450966566,1511255.73420439,681944.8355067329,829310.8986976572,C,24,79,970.714604860318,1359.00044680444,28770575.007307045,30278025.362512786,0.010000000000000231,0.0737364017114442,0.45124383654745703
Springfield,198665,C,1,953638.793515781,88851.9539732107,864786.83954257,390829.55636573915,473957.2831768308,C,31,27,1155.08574796,1617.120047144,36369529.9003225,38245705.196565226,0.010000000000000009,0.09317149698329716,0.45193744688861004
Springfield,198665,C,2,963175.181450939,89740.4735129429,873434.707937996,394737.8519293967,478696.85600859934,C,31,27,1155.08574796,1617.120047144,36369529.9003225,38245705.196565226,0.010000000000000009,0.09317149698329716,0.45193744688861004
Springfield,198665,C,3,972806.933265448,90637.8782480723,882169.055017376,398685.23044869065,483483.8245686853,C,31,27,1155.08574796,1617.120047144,36369529.9003225,38245705.196565226,0.010000000000000009,0.09317149698329716,0.45193744688861004
Springfield,198665,C,4,982535.002598103,91544.257030553,890990.74556755,402672.0827531777,488318.6628143723,C,31,27,1155.08574796,1617.120047144,36369529.9003225,38245705.196565226,0.010000000000000009,0.09317149698329716,0.45193744688861004
Springfield,198665,C,5,992360.352624084,92459.6996008585,899900.653023225,406698.80358070927,493201.84944251576,C,31,27,1155.08574796,1617.120047144,36369529.9003225,38245705.196565226,0.010000000000000009,0.09317149698329716,0.45193744688861004
Springfield,332147,A,1,2684846.71267275,228848.943098223,2455997.76957453,1327138.0251678668,1128859.744406663,A,23,47,2519.56335648719,3527.38869908207,33856269.412705585,35772739.8581859,0.009999999999999787,0.08523724725811437,0.540366136162158
Springfield,332147,A,2,2711695.17979948,231137.432529205,2480557.74727027,1340409.4054195425,1140148.3418507273,A,23,47,2519.56335648719,3527.38869908207,33856269.412705585,35772739.8581859,0.009999999999999787,0.08523724725811437,0.540366136162158
Springfield,332147,A,3,2738812.13159748,233448.806854497,2505363.32474298,1353813.499473742,1151549.8252692379,A,23,47,2519.56335648719,3527.38869908207,33856269.412705585,35772739.8581859,0.009999999999999787,0.08523724725811437,0.540366136162158
Springfield,332147,A,4,2766200.25291345,235783.294923042,2530416.95799041,1367351.6344684795,1163065.3235219303,A,23,47,2519.56335648719,3527.38869908207,33856269.412705585,35772739.8581859,0.009999999999999787,0.08523724725811437,0.540366136162158
Springfield,332147,A,5,2793862.25544258,238141.127872273,2555721.12757031,1381025.150813162,1174695.976757148,A,23,47,2519.56335648719,3527.38869908207,33856269.412705585,35772739.8581859,0.009999999999999787,0.08523724725811437,0.540366136162158
Springfield,257284,C,1,1303331.33675863,184268.729687957,1119062.60707067,537063.5617671319,581999.0453035381,C,41,46,1030.46437125129,1442.6501197518,31322256.651845716,32990950.684883114,0.009999999999999787,0.14138287363383095,0.47992271243249196
Springfield,257284,C,2,1316364.65012621,186111.416984837,1130253.23314138,542434.1973848047,587819.0357565752,C,41,46,1030.46437125129,1442.6501197518,31322256.651845716,32990950.684883114,0.009999999999999787,0.14138287363383095,0.47992271243249196
Springfield,257284,C,3,1329528.29662748,187972.531154685,1141555.76547279,547858.539358651,593697.226114139,C,41,46,1030.46437125129,1442.6501197518,31322256.651845716,32990950.684883114,0.009999999999999787,0.14138287363383095,0.47992271243249196
Springfield,257284,C,4,1342823.57959375,189852.256466232,1152971.32312752,553337.1247522385,599634.1983752815,C,41,46,1030.46437125129,1442.6501197518,31322256.651845716,32990950.684883114,0.009999999999999787,0.14138287363383095,0.47992271243249196
Springfield,257284,C,5,1356251.81538969,191750.779030894,1164501.03635879,558870.4959997585,605630.5403590315,C,41,46,1030.46437125129,1442.6501197518,31322256.651845716,32990950.684883114,0.009999999999999787,0.14138287363383095,0.47992271243249196
Springfield,664463,B,1,2872727.32243731,425114.182193142,2447613.14024417,1407524.9608512192,1040088.1793929508,B,48,57,1873.19204645103,2622.46886503145,32105251.901053954,33740077.70561683,0.010000000000000231,0.1479827823799378,0.57506022406417
Springfield,664463,B,2,2901454.59566168,429365.324015073,2472089.27164661,1421600.2104597304,1050489.0611868796,B,48,57,1873.19204645103,2622.46886503145,32105251.901053954,33740077.70561683,0.010000000000000231,0.1479827823799378,0.57506022406417
Springfield,664463,B,3,2930469.1416183,433658.977255224,2496810.16436307,1435816.2125643243,1060993.9517987457,B,48,57,1873.19204645103,2622.46886503145,32105251.901053954,33740077.70561683,0.010000000000000231,0.1479827823799378,0.57506022406417
Springfield,664463,B,4,2959773.83303448,437995.567027776,2521778.2660067,1450174.3746899671,1071603.891316733,B,48,57,1873.19204645103,2622.46886503145,32105251.901053954,33740077.70561683,0.010000000000000231,0.1479827823799378,0.57506022406417
Springfield,664463,B,5,2989371.57136483,442375.522698054,2546996.04866677,1464676.1184368685,1082319.9302299016,B,48,57,1873.19204645103,2622.46886503145,32105251.901053954,33740077.70561683,0.010000000000000231,0.1479827823799378,0.57506022406417
Springfield,220088,C,1,1229662.66312431,97775.6676682662,1131886.99545605,592869.6659697009,539017.329486349,C,23,44,1211.25163822332,1695.75229351265,31356795.522331774,33283551.64485661,0.010000000000000675,0.0795142201193934,0.52378874247144
Springfield,220088,C,2,1241959.28975556,98753.4243449488,1143205.86541061,598798.3626293978,544407.5027812123,C,23,44,1211.25163822332,1695.75229351265,31356795.522331774,33283551.64485661,0.010000000000000675,0.0795142201193934,0.52378874247144
Springfield,220088,C,3,1254378.88265311,99740.9585883983,1154637.92406471,604786.3462556886,549851.5778090215,C,23,44,1211.25163822332,1695.75229351265,31356795.522331774,33283551.64485661,0.010000000000000675,0.0795142201193934,0.52378874247144
Springfield,220088,C,4,1266922.67147964,100738.368174282,1166184.30330536,610834.209718247,555350.0935871131,C,23,44,1211.25163822332,1695.75229351265,31356795.522331774,33283551.64485661,0.010000000000000675,0.0795142201193934,0.52378874247144
Springfield,220088,C,5,1279591.89819444,101745.751856025,1177846.14633841,616942.5518154275,560903.5945229825,C,23,44,1211.25163822332,1695.75229351265,31356795.522331774,33283551.64485661,0.010000000000000675,0.0795142201193934,0.52378874247144
Springfield,460527,A,1,1221678.86462154,122759.03074324,1098919.83387829,568314.7636656291,530605.0702126608,A,15,20,2367.59469887895,3314.63257843053,31389331.248150032,33141241.215682004,0.009999999999999787,0.10048387861835509,0.5171576180038009
Springfield,460527,A,2,1233895.65326775,123986.621050673,1109909.03221708,573997.9113022891,535911.1209147909,A,15,20,2367.59469887895,3314.63257843053,31389331.248150032,33141241.215682004,0.009999999999999787,0.10048387861835509,0.5171576180038009
Springfield,460527,A,3,1246234.60980043,125226.48726118,1121008.12253925,579737.8904153116,541270.2321239384,A,15,20,2367.59469887895,3314.63257843053,31389331.248150032,33141241.215682004,0.009999999999999787,0.10048387861835509,0.5171576180038009
Springfield,460527,A,4,1258696.95589843,126478.752133791,1132218.20376464,585535.2693194634,546682.9344451766,A,15,20,2367.59469887895,3314.63257843053,31389331.248150032,33141241.215682004,0.009999999999999787,0.10048387861835509,0.5171576180038009
Springfield,460527,A,5,1271283.92545742,127743.539655129,1143540.38580229,591390.6220126599,552149.76378963,A,15,20,2367.59469887895,3314.63257843053,31389331.248150032,33141241.215682004,0.009999999999999787,0.10048387861835509,0.5171576180038009
Springfield,335615,A,1,3252997.05741012,228693.474787649,3024303.58262247,1752265.096796453,1272038.4858260169,A,34,51,2571.94580756651,3600.72413059311,25574429.146166686,27117335.375001278,0.009999999999999787,0.07030239214840363,0.57939457760289
Springfield,335615,A,2,3285527.02798422,230980.409535526,3054546.6184487,1769787.7477644205,1284758.8706842794,A,34,51,2571.94580756651,3600.72413059311,25574429.146166686,27117335.375001278,0.009999999999999787,0.07030239214840363,0.57939457760289
Springfield,335615,A,3,3318382.29826406,233290.213630881,3085092.08463318,1787485.6252420607,1297606.4593911192,A,34,51,2571.94580756651,3600.72413059311,25574429.146166686,27117335.375001278,0.009999999999999787,0.07030239214840363,0.57939457760289
Springfield,335615,A,4,3351566.12124671,235623.11576719,3115943.00547952,1805360.4814944863,1310582.5239850339,A,34,51,2571.94580756651,3600.72413059311,25574429.146166686,27117335.375001278,0.009999999999999787,0.07030239214840363,0.57939457760289
Springfield,335615,A,5,3385081.78245917,237979.346924862,3147102.43553431,1823414.086309428,1323688.349224882,A,34,51,2571.94580756651,3600.72413059311,25574429.146166686,27117335.375001278,0.009999999999999787,0.07030239214840363,0.57939457760289
Springfield,509728,A,1,3797466.79351853,266807.524989149,3530659.26852938,1920906.5659983584,1609752.7025310218,A,21,74,2539.77179876841,3555.68051827578,31840372.203388825,33252526.154769048,0.010000000000000453,0.07025934379321827,0.544064555625746
Springfield,509728,A,2,3835441.46145372,269475.60023904,3565965.86121468,1940115.6316583455,1625850.2295563347,A,21,74,2539.77179876841,3555.68051827578,31840372.203388825,33252526.154769048,0.010000000000000453,0.07025934379321827,0.544064555625746
Springfield,509728,A,3,3873795.87606826,272170.356241431,3601625.51982683,1959516.7879749306,1642108.7318518993,A,21,74,2539.77179876841,3555.68051827578,31840372.203388825,33252526.154769048,0.010000000000000453,0.07025934379321827,0.544064555625746
Springfield,509728,A,4,3912533.83482894,274892.059803845,3637641.77502509,1979111.9558546755,1658529.8191704147,A,21,74,2539.77179876841,3555.68051827578,31840372.203388825,33252526.154769048,0.010000000000000453,0.07025934379321827,0.544064555625746
Springfield,509728,A,5,3951659.17317723,277640.980401884,3674018.19277534,1998903.0754132215,1675115.1173621183,A,21,74,2539.77179876841,3555.68051827578,31840372.203388825,33252526.154769048,0.010000000000000453,0.07025934379321827,0.544064555625746
Springfield,180866,C,1,1936190.68094691,110509.274649145,1825681.40629776,921368.474928495,904312.9313692651,C,11,76,1374.35454354551,1924.09636096371,29404232.993719906,30717999.74713975,0.010000000000000675,0.057075615401216376,0.504671007630465
Springfield,180866,C,2,1955552.58775638,111614.367395636,1843938.22036074,930582.1596777812,913356.0606829589,C,11,76,1374.35454354551,1924.09636096371,29404232.993719906,30717999.74713975,0.010000000000000675,0.057075615401216376,0.504671007630465
Springfield,180866,C,3,1975108.11363394,112730.511069593,1862377.60256435,939887.9812745602,922489.6212897898,C,11,76,1374.35454354551,1924.09636096371,29404232.993719906,30717999.74713975,0.010000000000000675,0.057075615401216376,0.504671007630465
Springfield,180866,C,4,1994859.19477028,113857.816180289,1881001.37858999,949286.8610873041,931714.517502686,C,11,76,1374.35454354551,1924.09636096371,29404232.993719906,30717999.74713975,0.010000000000000675,0.057075615401216376,0.504671007630465
Springfield,180866,C,5,2014807.78671799,114996.394342092,1899811.39237589,958779.7296981771,941031.6626777129,C,11,76,1374.35454354551,1924.09636096371,29404232.993719906,30717999.74713975,0.010000000000000675,0.057075615401216376,0.504671007630465
Springfield,360222,B,1,1892807.11147827,231523.089856193,1661284.02162207,916023.6104815541,745260.411140516,B,47,40,1531.39733938371,2143.9562751372,29334733.616302367,30745727.153975733,0.009999999999999343,0.12231731825826402,0.5513949442474939
Springfield,360222,B,2,1911735.18259305,233838.320754755,1677896.86183829,925183.8465863691,752713.0152519209,B,47,40,1531.39733938371,2143.9562751372,29334733.616302367,30745727.153975733,0.009999999999999343,0.12231731825826402,0.5513949442474939
Springfield,360222,B,3,1930852.53441898,236176.703962302,1694675.83045668,934435.6850522367,760240.1454044433,B,47,40,1531.39733938371,2143.9562751372,29334733.616302367,30745727.153975733,0.009999999999999343,0.12231731825826402,0.5513949442474939
Springfield,360222,B,4,1950161.05976317,238538.471001925,1711622.58876124,943780.0419027553,767842.5468584847,B,47,40,1531.39733938371,2143.9562751372,29334733.616302367,30745727.153975733,0.009999999999999343,0.12231731825826402,0.5513949442474939
Springfield,360222,B,5,1969662.6703608,240923.855711944,1728738.81464886,953217.842321787,775520.9723270729,B,47,40,1531.39733938371,2143.9562751372,29334733.616302367,30745727.153975733,0.009999999999999343,0.12231731825826402,0.5513949442474939
Springfield,123670,C,1,946249.414531538,100278.8583619,845970.556169637,417657.65598365135,428312.90018598567,C,34,20,1271.84061092948,1780.57685530128,30179617.869506955,31713639.39396209,0.010000000000000009,0.10597508101132644,0.4937023551679039
Springfield,123670,C,2,955711.908676853,101281.646945519,854430.261731334,421834.2325434882,432596.0291878458,C,34,20,1271.84061092948,1780.57685530128,30179617.869506955,31713639.39396209,0.010000000000000009,0.10597508101132644,0.4937023551679039
Springfield,123670,C,3,965269.027763622,102294.463414974,862974.564348647,426052.57486892294,436921.9894797241,C,34,20,1271.84061092948,1780.57685530128,30179617.869506955,31713639.39396209,0.010000000000000009,0.10597508101132644,0.4937023551679039
Springfield,123670,C,4,974921.718041258,103317.408049124,871604.309992134,430313.10061761236,441291.2093745216,C,34,20,1271.84061092948,1780.57685530128,30179617.869506955,31713639.39396209,0.010000000000000009,0.10597508101132644,0.4937023551679039
Springfield,123670,C,5,984670.935221671,104350.582129615,880320.353092055,434616.2316237883,445704.12146826665,C,34,20,1271.84061092948,1780.57685530128,30179617.869506955,31713639.39396209,0.010000000000000009,0.10597508101132644,0.4937023551679039
Springfield,687003,B,1,1262260.23523414,126401.673526615,1135858.56170752,662634.5477487785,473224.01395874145,B,24,33,1498.40958598544,2097.77342037962,25880798.136738066,27254180.380966377,0.010000000000000231,0.10013915514273397,0.5833776933922561
Springfield,687003,B,2,1274882.83758648,127665.690261882,1147217.1473246,669260.893226269,477956.254098331,B,24,33,1498.40958598544,2097.77342037962,25880798.136738066,27254180.380966377,0.010000000000000231,0.10013915514273397,0.5833776933922561
Springfield,687003,B,3,1287631.66596234,128942.3471645,1158689.31879784,675953.5021585283,482735.8166393117,B,24,33,1498.40958598544,2097.77342037962,25880798.136738066,27254180.380966377,0.010000000000000231,0.10013915514273397,0.5833776933922561
Springfield,687003,B,4,1300507.98262197,130231.770636145,1170276.21198582,682713.0371801144,487563.17480570555,B,24,33,1498.40958598544,2097.77342037962,25880798.136738066,27254180.380966377,0.010000000000000231,0.10013915514273397,0.5833776933922561
Springfield,687003,B,5,1313513.06244819,131534.088342507,1181978.97410568,689540.1675519166,492438.80655376334,B,24,33,1498.40958598544,2097.77342037962,25880798.136738066,27254180.380966377,0.010000000000000231,0.10013915514273397,0.5833776933922561
Springfield,711623,A,1,1976652.52358593,249482.159833357,1727170.36375257,1005050.1158445543,722120.2479080157,A,19,35,2422.36828870825,3391.31560419155,30047089.988994025,31509779.978839763,0.010000000000000231,0.12621447465170063,0.5819056052240921
Springfield,711623,A,2,1996419.04882179,251976.98143169,1744442.0673901,1015100.6170030024,729341.4503870977,A,19,35,2422.36828870825,3391.31560419155,30047089.988994025,31509779.978839763,0.010000000000000231,0.12621447465170063,0.5819056052240921
Springfield,711623,A,3,2016383.23931001,254496.751246007,1761886.488064,1025251.6231730317,736634.8648909682,A,19,35,2422.36828870825,3391.31560419155,30047089.988994025,31509779.978839763,0.010000000000000231,0.12621447465170063,0.5819056052240921
Springfield,711623,A,4,2036547.07170311,257041.718758467,1779505.35294464,1035504.1394047621,744001.2135398779,A,19,35,2422.36828870825,3391.31560419155,30047089.988994025,31509779.978839763,0.010000000000000231,0.12621447465170063,0.5819056052240921
Springfield,711623,A,5,2056912.54242014,259612.135946052,1797300.40647409,1045859.1807988118,751441.2256752781,A,19,35,2422.36828870825,3391.31560419155,30047089.988994025,31509779.978839763,0.010000000000000231,0.12621447465170063,0.5819056052240921
Springfield,919282,B,1,2797016.10208555,310755.373536831,2486260.72854872,1450277.91586781,1035982.8126809101,B,33,76,1672.05649335578,2340.87909069809,30068841.796259627,31378193.11204463,0.009999999999999787,0.11110246140704082,0.583316906072987
Springfield,919282,B,2,2824986.26310641,313862.9272722,2511123.33583421,1464780.6950264897,1046342.6408077201,B,33,76,1672.05649335578,2340.87909069809,30068841.796259627,31378193.11204463,0.009999999999999787,0.11110246140704082,0.583316906072987
Springfield,919282,B,3,2853236.12573747,317001.556544922,2536234.56919255,1479428.5019767536,1056806.0672157966,B,33,76,1672.05649335578,2340.87909069809,30068841.796259627,31378193.11204463,0.009999999999999787,0.11110246140704082,0.583316906072987
Springfield,919282,B,4,2881768.48699484,320171.572110371,2561596.91488447,1494222.7869965178,1067374.1278879521,B,33,76,1672.05649335578,2340.87909069809,30068841.796259627,31378193.11204463,0.009999999999999787,0.11110246140704082,0.583316906072987
Springfield,919282,B,5,2910586.17186479,323373.287831475,2587212.88403332,1509165.014866486,1078047.869166834,B,33,76,1672.05649335578,2340.87909069809,30068841.796259627,31378193.11204463,0.009999999999999787,0.11110246140704082,0.583316906072987
Springfield,601482,B,1,1833104.74799845,102571.047314829,1730533.70068362,804666.1854292557,925867.5152543643,B,20,36,2169.86830965725,3037.81563352016,30577338.59920512,32272877.82697794,0.00999999999999912,0.05595482059976395,0.4649815170380011
Springfield,601482,B,2,1851435.79547843,103596.757787977,1747839.03769045,812712.8472835453,935126.1904069047,B,20,36,2169.86830965725,3037.81563352016,30577338.59920512,32272877.82697794,0.00999999999999912,0.05595482059976395,0.4649815170380011
Springfield,601482,B,3,1869950.15343322,104632.725365857,1765317.42806736,820839.9757563834,944477.4523109767,B,20,36,2169.86830965725,3037.81563352016,30577338.59920512,32272877.82697794,0.00999999999999912,0.05595482059976395,0.4649815170380011
Springfield,601482,B,4,1888649.65496755,105679.052619515,1782970.60234803,829048.3755139456,953922.2268340845,B,20,36,2169.86830965725,3037.81563352016,30577338.59920512,32272877.82697794,0.00999999999999912,0.05595482059976395,0.4649815170380011
Springfield,601482,B,5,1907536.15151722,106735.84314571,1800800.30837151,837338.8592690848,963461.4491024251,B,20,36,2169.86830965725,3037.81563352016,30577338.59920512,32272877.82697794,0.00999999999999912,0.05595482059976395,0.4649815170380011
Springfield,688230,B,1,1380888.48148872,81838.9078192378,1299049.57366948,716573.8388823491,582475.7347871308,B,34,24,1702.27870006006,2383.19018008409,25624103.50704486,27222419.6742406,0.010000000000001341,0.059265399716426054,0.551613928680345
Springfield,688230,B,2,1394697.36630361,82657.2968974301,1312040.06940618,723739.5772711755,588300.4921350045,B,34,24,1702.27870006006,2383.19018008409,25624103.50704486,27222419.6742406,0.010000000000001341,0.059265399716426054,0.551613928680345
Springfield,688230,B,3,1408644.33996665,83483.8698664045,1325160.47010024,730976.9730438862,594183.4970563538,B,34,24,1702.27870006006,2383.19018008409,25624103.50704486,27222419.6742406,0.010000000000001341,0.059265399716426054,0.551613928680345
Springfield,688230,B,4,1422730.78336631,84318.7085650685,1338412.07480124,738286.7427743238,600125.3320269163,B,34,24,1702.27870006006,2383.19018008409,25624103.50704486,27222419.6742406,0.010000000000001341,0.059265399716426054,0.551613928680345
Springfield,688230,B,5,1436958.09119998,85161.8956507192,1351796.19554926,745669.6102020711,606126.5853471888,B,34,24,1702.27870006006,2383.19018008409,25624103.50704486,27222419.6742406,0.010000000000001341,0.059265399716426054,0.551613928680345
Springfield,817998,B,1,1641191.17359643,240300.005083939,1400891.16851249,705212.483651794,695678.6848606961,B,17,40,1873.505905932,2622.9082683048,26634150.62163178,27882285.981143504,0.009999999999999787,0.1464180462032075,0.503402762115069
Springfield,817998,B,2,1657603.0853324,242703.005134778,1414900.08019762,712264.6084883144,702635.4717093055,B,17,40,1873.505905932,2622.9082683048,26634150.62163178,27882285.981143504,0.009999999999999787,0.1464180462032075,0.503402762115069
